,user_id,tweet_id,timestamp,likes,text,loc
36,130128230,281833667016421377,,1,ㅉㅉㅉRT @PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.,청운동
37,433133061,281783036457136128,,0,RT“@PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.”,청운동
38,402747939,281780580763447296,,0,와우 RT “@PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.”,청운동
39,63933375,281764677258715137,,0,우어~ RT @PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.,청운동
40,159036669,281763309320024065,,0,ㅎㅎ RT @PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.,청운동
41,465339084,281762599119515648,,0,"""@PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다."" #싸랑합니더",청운동
42,167586935,826024837210451968,,0,"정말 진지하게, 청운동 박씨는 시간 끌면 여론이 반전해서 탄핵이 기각될꺼라 믿고 있는건가????",청운동
43,157484424,825966916904706048,,1,"다음 대한문집회는 청와대 앞 청운동 주민센타까지 행진 기획하시라~! ,,, 이분을 아시는 분 2월 4일 시청 앞으로 꼭 모시고 오라! http://www.ilbe.com/9372912301 ",청운동
44,2541603810,825092472711716865,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
45,805664257329111040,824866527509831680,,1,청운동 윤동주 문학관 영원한 청년을 만나는 곳... https://www.vingle.net/posts/1925054-%25EC%25B2%25AD%25EC%259A%25B4%25EB%258F%2599-%25EC%259C%25A4%25EB%258F%2599%25EC%25A3%25BC-%25EB%25AC%25B8%25ED%2595%2599%25EA%25B4%2580-%25EC%2598%2581%25EC%259B%2590%25ED%2595%259C-%25EC%25B2%25AD%25EB%2585%2584%25EC%259D%2584-%25EB%25A7%258C%25EB%2582%2598%25EB%258A%2594-%25EA%25B3%25B3 …,청운동
46,264095323,824852642903896064,,0,[옴부즈맨뉴스] 종로구 청운동 케이크 천사가 전하는 행복한 나눔 http://m.ombudsmannews.com/view.php?idx=2967 …,청운동
47,250543578,824656224503238656,,0,"청소하느라 삭신이 쑤신다 전국구 42회 유가족 어머님들 청운동 농성장 눈물...들으며 밤 보내야겠다...아픈 어깨 지지는 것도 미안하겠지만..., 아무리 내가 명절 싫다고 사람들이 싫다고 해도 세월호 부모님들 형제 자매들만 할까 싶다#세월호",청운동
48,259232748,824434535962009600,,1,한국노총은 현재 청운동 방향으로 행진중입니다. 시민들과 함께 박근혜 구속과 황교안 사퇴 촉구를 외치면서 청와대로 향하고 있습니다.(펌) pic.twitter.com/BVSMaNZWkO,청운동
49,259232748,824434377346080768,,1,"박근혜는 퇴진하라!
박근혜를 구속하라!
박근혜를 감옥으로!

행진이 가능한 청운동주민센터 앞에 와서 시민들이 나팔을 불고 소리높이 외칩니다~(펌 pic.twitter.com/cMdYBjRJpN",청운동
50,167586935,824230810387550208,,0,근데 오늘 청운동 박씨의 행태를 보니..... 살짝 야마가 도네여;;,청운동
51,259232748,823957094999035904,,2,지난 7일 ‘박근혜 대통령 체포’를 요구하며 촛불집회 현장에서 분신한 정원스님의 추모의 시간이 청운동앞에서 진행되었습니다. 광화문광장으로 행진이 시작되었습니다.(펌( #정원스님pic.twitter.com/EfogdjAWUo,청운동
52,214774803,823698533056278528,,0,"고양시 관산동 종로구 청운동 조율 거는 갈~
(소음키퍼 & 방음블록 판매 시공 설치 서비스)

음대전공자전문조율센터
JOYULKOREA [1급서비스]
http://www.pianoAS.blog.me pic.twitter.com/XGy9BB2xo6",청운동
