id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count
182,서울특별시 용산구 원효로4가,용산구,원효로4가,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3411,2543,74.6,0,0,0,1,1,0,0,0,0,0,2
183,서울특별시 용산구 효창동,용산구,효창동,0.0,0.0,0.0,0.21,0.13,0.62,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,3411,2543,74.6,0,0,0,1,1,5,0,0,0,0,7
184,서울특별시 용산구 도원동,용산구,도원동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3411,2543,74.6,0,0,0,0,1,0,0,0,0,0,1
185,서울특별시 용산구 용문동,용산구,용문동,0.0,0.0,0.0,0.43,0.13,0.12,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,3411,2543,74.6,0,0,0,2,1,1,0,0,0,0,4
186,서울특별시 용산구 문배동,용산구,문배동,0.0,0.0,0.0,0.64,0.13,0.12,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3411,2543,74.6,0,0,0,3,1,1,0,0,0,0,5
187,서울특별시 용산구 신계동,용산구,신계동,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3411,2543,74.6,0,0,0,1,0,2,0,0,0,0,3
188,서울특별시 용산구 한강로1가,용산구,한강로1가,0.0,0.0,0.0,0.0,0.27,0.38,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,3411,2543,74.6,0,0,0,0,2,3,0,0,0,0,5
189,서울특별시 용산구 한강로2가,용산구,한강로2가,0.0,0.0,3.33,0.43,1.2,0.5,0.43,0.0,0.0,0.0,5.89,0.0,0.0,0.0,3411,2543,74.6,0,0,1,2,9,4,1,0,0,0,17
190,서울특별시 용산구 용산동3가,용산구,용산동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,2543,74.6,0,0,0,0,0,0,0,0,0,0,0
191,서울특별시 용산구 용산동5가,용산구,용산동5가,0.0,0.0,0.0,0.21,0.0,0.12,0.43,0.0,0.0,0.0,0.77,0.0,0.0,0.0,3411,2543,74.6,0,0,0,1,0,1,1,0,0,0,3
192,서울특별시 용산구 한강로3가,용산구,한강로3가,0.0,2.5,3.33,0.85,0.53,0.75,0.43,5.0,0.0,5.0,18.4,1858.0,1648.0,1528.0,3411,2543,74.6,0,2,1,4,4,6,1,1,0,1,20
193,서울특별시 용산구 이촌동,용산구,이촌동,0.0,0.0,0.0,0.85,0.4,1.0,0.87,0.0,0.0,0.0,3.12,2057.0,1857.0,1740.0,3411,2543,74.6,0,0,0,4,3,8,2,0,0,0,17
194,서울특별시 용산구 이태원동,용산구,이태원동,3.33,0.0,0.0,0.85,1.73,1.12,0.43,0.0,0.0,0.0,7.48,0.0,0.0,0.0,3411,2543,74.6,1,0,0,4,13,9,1,0,0,0,28
195,서울특별시 용산구 한남동,용산구,한남동,0.0,0.0,0.0,0.85,1.2,0.88,1.74,0.0,0.0,0.0,4.67,2402.0,2093.25,1945.5,3411,2543,74.6,0,0,0,4,9,7,4,0,0,0,24
196,서울특별시 용산구 동빙고동,용산구,동빙고동,0.0,0.0,0.0,0.21,0.0,0.25,0.43,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3411,2543,74.6,0,0,0,1,0,2,1,0,0,0,4
197,서울특별시 용산구 서빙고동,용산구,서빙고동,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.46,2218.0,1999.0,1860.0,3411,2543,74.6,0,0,0,1,0,2,0,0,0,0,3
198,서울특별시 용산구 주성동,용산구,주성동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,2543,74.6,0,0,0,0,0,0,0,0,0,0,0
199,서울특별시 용산구 용산동6가,용산구,용산동6가,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3411,2543,74.6,0,0,0,0,1,0,0,0,0,0,1
200,서울특별시 용산구 보광동,용산구,보광동,0.0,1.25,0.0,0.43,0.4,0.25,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,3411,2543,74.6,0,1,0,2,3,2,0,0,0,0,8
201,서울특별시 성동구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
202,서울특별시 성동구 상왕십리동,성동구,상왕십리동,0.0,0.0,0.0,0.43,0.4,0.25,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2457,1787,72.7,0,0,0,2,3,2,0,0,0,0,7
203,서울특별시 성동구 하왕십리동,성동구,하왕십리동,0.0,0.0,3.33,0.43,0.67,0.88,0.87,0.0,0.0,0.0,6.17,0.0,1898.0,1747.0,2457,1787,72.7,0,0,1,2,5,7,2,0,0,0,17
204,서울특별시 성동구 홍익동,성동구,홍익동,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,2457,1787,72.7,0,0,0,0,1,2,0,0,0,0,3
205,서울특별시 성동구 도선동,성동구,도선동,0.0,0.0,0.0,0.64,0.53,0.38,0.43,0.0,0.0,0.0,1.98,0.0,1576.57,1419.43,2457,1787,72.7,0,0,0,3,4,3,1,0,0,0,11
206,서울특별시 성동구 마장동,성동구,마장동,0.0,0.0,0.0,1.06,0.53,0.38,0.0,0.0,0.0,0.0,1.97,0.0,1571.81,1420.86,2457,1787,72.7,0,0,0,5,4,3,0,0,0,0,12
207,서울특별시 성동구 사근동,성동구,사근동,0.0,0.0,0.0,0.64,0.4,0.38,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,2457,1787,72.7,0,0,0,3,3,3,0,0,0,0,9
208,서울특별시 성동구 행당동,성동구,행당동,6.67,2.5,0.0,2.13,1.47,0.88,1.3,0.0,0.0,5.0,19.94,0.0,0.0,0.0,2457,1787,72.7,2,2,0,10,11,7,3,0,0,1,36
209,서울특별시 성동구 응봉동,성동구,응봉동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,2457,1787,72.7,0,0,0,0,2,0,0,0,0,0,2
210,서울특별시 성동구 금호동1가,성동구,금호동1가,0.0,0.0,0.0,0.0,0.27,0.38,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,2457,1787,72.7,0,0,0,0,2,3,0,0,0,0,5
211,서울특별시 성동구 금호동2가,성동구,금호동2가,0.0,0.0,0.0,0.0,0.4,0.38,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,2457,1787,72.7,0,0,0,0,3,3,0,0,0,0,6
212,서울특별시 성동구 금호동3가,성동구,금호동3가,0.0,1.25,0.0,0.21,0.27,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,2457,1787,72.7,0,1,0,1,2,0,0,0,0,0,4
213,서울특별시 성동구 금호동4가,성동구,금호동4가,0.0,0.0,0.0,0.21,0.4,0.62,0.0,0.0,0.0,0.0,1.24,0.0,1770.0,1620.0,2457,1787,72.7,0,0,0,1,3,5,0,0,0,0,9
214,서울특별시 성동구 옥수동,성동구,옥수동,0.0,0.0,0.0,0.43,0.4,0.5,0.0,0.0,0.0,0.0,1.33,2265.0,1968.0,1815.0,2457,1787,72.7,0,0,0,2,3,4,0,0,0,0,9
215,서울특별시 성동구 성수동1가,성동구,성수동1가,0.0,0.0,0.0,1.28,1.73,1.88,0.43,0.0,0.0,0.0,5.32,1976.5,1656.33,1493.67,2457,1787,72.7,0,0,0,6,13,15,1,0,0,0,35
216,서울특별시 성동구 성수동2가,성동구,성수동2가,0.0,1.25,0.0,1.49,2.93,1.75,0.87,0.0,0.0,0.0,8.29,1936.05,1689.38,1511.57,2457,1787,72.7,0,1,0,7,22,14,2,0,0,0,46
217,서울특별시 성동구 송정동,성동구,송정동,0.0,0.0,0.0,0.0,0.4,0.38,0.0,0.0,0.0,0.0,0.78,0.0,1506.0,1325.43,2457,1787,72.7,0,0,0,0,3,3,0,0,0,0,6
218,서울특별시 성동구 용답동,성동구,용답동,0.0,1.25,0.0,0.85,0.93,0.25,0.0,0.0,0.0,0.0,3.28,1748.0,1571.19,1420.38,2457,1787,72.7,0,1,0,4,7,2,0,0,0,0,14
219,서울특별시 광진구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
220,서울특별시 광진구 중곡동,광진구,중곡동,0.0,1.25,0.0,1.7,2.93,2.88,0.0,0.0,0.0,0.0,8.76,1727.0,1519.43,1345.86,3915,2789,71.2,0,1,0,8,22,23,0,0,0,0,54
221,서울특별시 광진구 능동,광진구,능동,0.0,0.0,0.0,0.85,0.53,0.88,0.0,0.0,0.0,0.0,2.26,1739.0,1515.72,1355.14,3915,2789,71.2,0,0,0,4,4,7,0,0,0,0,15
222,서울특별시 광진구 구의동,광진구,구의동,0.0,6.25,0.0,2.98,2.8,2.62,2.17,0.0,0.0,5.0,21.83,0.0,1591.0,1461.36,3915,2789,71.2,0,5,0,14,21,21,5,0,0,1,67
223,서울특별시 광진구 광장동,광진구,광장동,0.0,0.0,3.33,0.85,0.93,0.75,0.87,0.0,0.0,0.0,6.74,1768.78,1556.5,1399.64,3915,2789,71.2,0,0,1,4,7,6,2,0,0,0,20
224,서울특별시 광진구 자양동,광진구,자양동,0.0,3.75,3.33,4.26,3.73,3.5,1.74,5.0,0.0,5.0,30.31,1835.0,1573.9,1450.57,3915,2789,71.2,0,3,1,20,28,28,4,1,0,1,86
225,서울특별시 광진구 화양동,광진구,화양동,3.33,1.25,3.33,3.4,2.27,1.75,0.87,0.0,0.0,0.0,16.21,1985.0,1595.0,1469.0,3915,2789,71.2,1,1,1,16,17,14,2,0,0,0,52
226,서울특별시 광진구 군자동,광진구,군자동,0.0,1.25,3.33,0.85,0.93,1.25,0.87,0.0,10.0,0.0,18.49,0.0,1542.0,1373.0,3915,2789,71.2,0,1,1,4,7,10,2,0,1,0,26
227,서울특별시 동대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
228,서울특별시 동대문구 신설동,동대문구,신설동,0.0,0.0,3.33,0.64,0.8,0.5,0.43,0.0,0.0,0.0,5.71,0.0,1699.0,1529.0,3680,2968,80.7,0,0,1,3,6,4,1,0,0,0,15
229,서울특별시 동대문구 용두동,동대문구,용두동,0.0,1.25,0.0,1.28,1.87,0.88,0.0,0.0,0.0,0.0,5.27,1798.0,1539.78,1363.86,3680,2968,80.7,0,1,0,6,14,7,0,0,0,0,28
230,서울특별시 동대문구 제기동,동대문구,제기동,0.0,0.0,0.0,1.7,1.47,0.5,0.0,0.0,0.0,0.0,3.67,0.0,1496.43,1346.43,3680,2968,80.7,0,0,0,8,11,4,0,0,0,0,23
231,서울특별시 동대문구 전농동,동대문구,전농동,3.33,1.25,0.0,1.49,1.87,1.88,0.0,5.0,0.0,0.0,14.81,0.0,1497.96,1347.96,3680,2968,80.7,1,1,0,7,14,15,0,1,0,0,39
232,서울특별시 동대문구 답십리동,동대문구,답십리동,0.0,0.0,0.0,1.91,1.6,2.38,0.43,0.0,0.0,0.0,6.32,0.0,1536.5,1386.5,3680,2968,80.7,0,0,0,9,12,19,1,0,0,0,41
233,서울특별시 동대문구 장안동,동대문구,장안동,3.33,2.5,3.33,4.26,2.8,3.38,0.43,5.0,0.0,0.0,25.03,1839.0,1565.28,1411.82,3680,2968,80.7,1,2,1,20,21,27,1,1,0,0,74
234,서울특별시 동대문구 청량리동,동대문구,청량리동,0.0,1.25,0.0,0.64,0.53,0.38,0.0,0.0,0.0,0.0,2.8,0.0,1589.0,1434.0,3680,2968,80.7,0,1,0,3,4,3,0,0,0,0,11
235,서울특별시 동대문구 회기동,동대문구,회기동,0.0,0.0,0.0,1.06,0.67,1.0,1.3,0.0,0.0,0.0,4.03,0.0,0.0,0.0,3680,2968,80.7,0,0,0,5,5,8,3,0,0,0,21
236,서울특별시 동대문구 휘경동,동대문구,휘경동,0.0,0.0,0.0,1.7,1.2,1.12,0.0,0.0,0.0,0.0,4.03,1775.0,1578.5,1399.04,3680,2968,80.7,0,0,0,8,9,9,0,0,0,0,26
237,서울특별시 동대문구 이문동,동대문구,이문동,3.33,1.25,0.0,2.55,1.47,1.38,0.87,0.0,0.0,0.0,10.85,0.0,1506.64,1361.64,3680,2968,80.7,1,1,0,12,11,11,2,0,0,0,38
238,서울특별시 중랑구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
239,서울특별시 중랑구 면목동,중랑구,면목동,0.0,2.5,0.0,3.62,3.33,4.75,0.43,0.0,0.0,0.0,14.64,1752.0,1505.6,1327.5,4288,3222,75.1,0,2,0,17,25,38,1,0,0,0,83
240,서울특별시 중랑구 상봉동,중랑구,상봉동,0.0,3.75,0.0,1.28,1.47,1.88,1.3,0.0,10.0,5.0,24.67,0.0,1526.0,1364.33,4288,3222,75.1,0,3,0,6,11,15,3,0,1,1,40
241,서울특별시 중랑구 중화동,중랑구,중화동,0.0,1.25,3.33,0.85,1.73,1.5,0.0,0.0,0.0,0.0,8.67,1915.0,1575.0,1429.0,4288,3222,75.1,0,1,1,4,13,12,0,0,0,0,31
242,서울특별시 중랑구 묵동,중랑구,묵동,0.0,0.0,3.33,1.28,1.2,2.0,0.0,0.0,0.0,0.0,7.81,0.0,1528.0,1378.0,4288,3222,75.1,0,0,1,6,9,16,0,0,0,0,32
243,서울특별시 중랑구 망우동,중랑구,망우동,3.33,1.25,0.0,1.7,2.0,1.38,0.0,0.0,0.0,0.0,9.66,0.0,1522.33,1374.33,4288,3222,75.1,1,1,0,8,15,11,0,0,0,0,36
244,서울특별시 중랑구 신내동,중랑구,신내동,3.33,1.25,0.0,1.06,1.07,1.0,0.43,0.0,0.0,0.0,8.15,0.0,1536.0,1386.0,4288,3222,75.1,1,1,0,5,8,8,1,0,0,0,24
245,서울특별시 성북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
246,서울특별시 성북구 성북동,성북구,성북동,0.0,0.0,0.0,0.85,0.27,0.12,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,3042,2277,74.9,0,0,0,4,2,1,0,0,0,0,7
247,서울특별시 성북구 성북동1가,성북구,성북동1가,0.0,0.0,0.0,0.21,0.13,0.12,0.43,0.0,0.0,0.0,0.91,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,1,1,0,0,0,4
248,서울특별시 성북구 돈암동,성북구,돈암동,0.0,0.0,0.0,0.64,0.8,0.38,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,3042,2277,74.9,0,0,0,3,6,3,0,0,0,0,12
249,서울특별시 성북구 동소문동1가,성북구,동소문동1가,3.33,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,3042,2277,74.9,1,0,0,0,1,2,0,0,0,0,4
250,서울특별시 성북구 동소문동2가,성북구,동소문동2가,0.0,1.25,0.0,0.0,0.13,0.0,0.43,0.0,0.0,0.0,1.82,0.0,0.0,0.0,3042,2277,74.9,0,1,0,0,1,0,1,0,0,0,3
251,서울특별시 성북구 동소문동3가,성북구,동소문동3가,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,1,0,0,0,0,1
252,서울특별시 성북구 동소문동4가,성북구,동소문동4가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,1,0,0,0,0,3
253,서울특별시 성북구 동소문동5가,성북구,동소문동5가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,1,0,0,0,0,3
254,서울특별시 성북구 동소문동6가,성북구,동소문동6가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,1,0,0,0,0,3
255,서울특별시 성북구 동소문동7가,성북구,동소문동7가,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,1,0,0,0,0,0,1
256,서울특별시 성북구 삼선동1가,성북구,삼선동1가,0.0,0.0,0.0,0.21,0.0,0.12,0.0,0.0,0.0,0.0,0.34,0.0,2175.0,1995.0,3042,2277,74.9,0,0,0,1,0,1,0,0,0,0,2
257,서울특별시 성북구 삼선동2가,성북구,삼선동2가,0.0,0.0,0.0,0.21,0.4,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,3,0,0,0,0,0,4
258,서울특별시 성북구 삼선동3가,성북구,삼선동3가,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,1,0,0,0,0,1
259,서울특별시 성북구 삼선동4가,성북구,삼선동4가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,1,0,0,0,0,3
260,서울특별시 성북구 삼선동5가,성북구,삼선동5가,0.0,0.0,0.0,0.21,0.13,0.38,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,3,0,0,0,0,5
261,서울특별시 성북구 동선동1가,성북구,동선동1가,0.0,0.0,0.0,0.64,0.27,0.25,0.43,0.0,0.0,5.0,6.59,0.0,0.0,0.0,3042,2277,74.9,0,0,0,3,2,2,1,0,0,1,9
262,서울특별시 성북구 동선동2가,성북구,동선동2가,0.0,0.0,0.0,0.0,0.13,0.38,0.43,0.0,0.0,0.0,0.94,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,1,3,1,0,0,0,5
263,서울특별시 성북구 동선동3가,성북구,동선동3가,0.0,0.0,0.0,0.85,0.13,0.12,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,3042,2277,74.9,0,0,0,4,1,1,0,0,0,0,6
264,서울특별시 성북구 동선동4가,성북구,동선동4가,0.0,1.25,0.0,0.0,0.13,0.5,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,3042,2277,74.9,0,1,0,0,1,4,0,0,0,0,6
265,서울특별시 성북구 동선동5가,성북구,동선동5가,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,0,0,0,0,0,0,1
266,서울특별시 성북구 안암동1가,성북구,안암동1가,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,3,0,0,0,0,3
267,서울특별시 성북구 안암동2가,성북구,안암동2가,0.0,0.0,0.0,0.43,0.13,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,3042,2277,74.9,0,0,0,2,1,0,0,0,0,0,3
268,서울특별시 성북구 안암동3가,성북구,안암동3가,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,2,0,0,0,0,2
269,서울특별시 성북구 안암동4가,성북구,안암동4가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,1,1,0,0,0,0,2
270,서울특별시 성북구 안암동5가,성북구,안암동5가,3.33,0.0,6.67,1.49,0.93,0.88,0.87,0.0,0.0,0.0,14.17,0.0,1512.0,1363.0,3042,2277,74.9,1,0,2,7,7,7,2,0,0,0,26
271,서울특별시 성북구 보문동4가,성북구,보문동4가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,0,0,0,0,0,0
272,서울특별시 성북구 보문동5가,성북구,보문동5가,0.0,1.25,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.38,1939.0,1584.86,1439.0,3042,2277,74.9,0,1,0,0,1,0,0,0,0,0,2
273,서울특별시 성북구 보문동6가,성북구,보문동6가,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,0,0,0,0,0,2
274,서울특별시 성북구 보문동7가,성북구,보문동7가,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3042,2277,74.9,0,0,0,1,1,0,0,0,0,0,2
275,서울특별시 성북구 보문동1가,성북구,보문동1가,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1547.0,1397.0,3042,2277,74.9,0,0,0,0,0,2,0,0,0,0,2
276,서울특별시 성북구 보문동2가,성북구,보문동2가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,1,2,0,0,0,0,3
277,서울특별시 성북구 보문동3가,성북구,보문동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,2277,74.9,0,0,0,0,0,0,0,0,0,0,0
278,서울특별시 성북구 정릉동,성북구,정릉동,0.0,1.25,0.0,2.77,2.0,2.0,0.0,0.0,0.0,0.0,8.02,1854.0,1533.54,1380.5,3042,2277,74.9,0,1,0,13,15,16,0,0,0,0,45
279,서울특별시 성북구 길음동,성북구,길음동,0.0,2.5,3.33,0.64,0.53,0.75,0.87,0.0,0.0,0.0,8.62,1749.0,1548.5,1404.5,3042,2277,74.9,0,2,1,3,4,6,2,0,0,0,18
280,서울특별시 성북구 종암동,성북구,종암동,3.33,1.25,3.33,0.43,0.53,1.88,0.87,0.0,0.0,0.0,11.62,1669.64,1520.05,1369.38,3042,2277,74.9,1,1,1,2,4,15,2,0,0,0,26
281,서울특별시 성북구 하월곡동,성북구,하월곡동,0.0,1.25,0.0,0.85,0.93,1.38,0.87,0.0,0.0,0.0,5.28,1739.0,1589.0,1429.0,3042,2277,74.9,0,1,0,4,7,11,2,0,0,0,25
282,서울특별시 성북구 상월곡동,성북구,상월곡동,0.0,0.0,0.0,0.43,0.27,0.5,0.0,0.0,0.0,0.0,1.19,0.0,1579.0,1419.0,3042,2277,74.9,0,0,0,2,2,4,0,0,0,0,8
283,서울특별시 성북구 장위동,성북구,장위동,0.0,0.0,0.0,0.64,0.53,1.12,0.0,0.0,0.0,0.0,2.3,1969.0,1531.68,1364.39,3042,2277,74.9,0,0,0,3,4,9,0,0,0,0,16
284,서울특별시 성북구 석관동,성북구,석관동,0.0,1.25,3.33,0.85,0.8,0.88,0.0,0.0,0.0,0.0,7.11,0.0,1538.0,1378.0,3042,2277,74.9,0,1,1,4,6,7,0,0,0,0,19
285,서울특별시 강북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
286,서울특별시 강북구 미아동,강북구,미아동,10.0,2.5,3.33,4.26,3.73,3.88,1.3,0.0,0.0,5.0,34.0,1831.95,1534.22,1406.5,3437,2743,79.8,3,2,1,20,28,31,3,0,0,1,89
287,서울특별시 강북구 번동,강북구,번동,6.67,1.25,3.33,1.91,1.73,2.12,0.43,5.0,0.0,0.0,22.46,1793.0,1519.78,1372.78,3437,2743,79.8,2,1,1,9,13,17,1,1,0,0,45
288,서울특별시 강북구 수유동,강북구,수유동,0.0,1.25,0.0,4.26,3.73,3.38,0.43,0.0,0.0,5.0,18.05,0.0,1488.09,1351.0,3437,2743,79.8,0,1,0,20,28,27,1,0,0,1,78
289,서울특별시 강북구 우이동,강북구,우이동,0.0,0.0,0.0,0.64,0.53,0.25,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,3437,2743,79.8,0,0,0,3,4,2,0,0,0,0,9
290,서울특별시 도봉구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
291,서울특별시 도봉구 쌍문동,도봉구,쌍문동,3.33,0.0,3.33,2.13,2.53,2.0,0.0,0.0,0.0,0.0,13.33,0.0,1509.5,1367.0,2249,1676,74.5,1,0,1,10,19,16,0,0,0,0,47
292,서울특별시 도봉구 방학동,도봉구,방학동,0.0,3.75,0.0,1.49,2.0,1.38,0.0,0.0,0.0,5.0,13.61,1904.0,1585.6,1443.02,2249,1676,74.5,0,3,0,7,15,11,0,0,0,1,37
293,서울특별시 도봉구 창동,도봉구,창동,0.0,2.5,3.33,4.26,2.0,3.25,0.87,0.0,10.0,0.0,26.21,0.0,1521.43,1382.57,2249,1676,74.5,0,2,1,20,15,26,2,0,1,0,67
294,서울특별시 도봉구 도봉동,도봉구,도봉동,3.33,0.0,0.0,1.91,1.73,1.0,0.0,0.0,0.0,0.0,7.98,1688.0,1621.61,1476.5,2249,1676,74.5,1,0,0,9,13,8,0,0,0,0,31
295,서울특별시 노원구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
296,서울특별시 노원구 월계동,노원구,월계동,0.0,0.0,0.0,1.91,1.87,2.62,1.3,0.0,0.0,0.0,7.71,0.0,1552.09,1384.67,4007,2725,68.0,0,0,0,9,14,21,3,0,0,0,47
297,서울특별시 노원구 공릉동,노원구,공릉동,3.33,1.25,3.33,3.83,3.07,2.75,1.3,0.0,0.0,0.0,18.87,1736.0,1550.07,1406.57,4007,2725,68.0,1,1,1,18,23,22,3,0,0,0,69
298,서울특별시 노원구 하계동,노원구,하계동,3.33,0.0,0.0,0.21,1.07,1.0,0.0,0.0,0.0,0.0,5.61,1996.71,1698.5,1580.0,4007,2725,68.0,1,0,0,1,8,8,0,0,0,0,18
299,서울특별시 노원구 상계동,노원구,상계동,6.67,5.0,3.33,4.47,4.93,5.62,1.74,10.0,0.0,0.0,41.77,0.0,1646.67,1497.67,4007,2725,68.0,2,4,1,21,37,45,4,2,0,0,116
300,서울특별시 노원구 중계동,노원구,중계동,3.33,3.75,0.0,2.34,0.93,2.0,0.43,0.0,0.0,10.0,22.79,0.0,1574.0,1414.0,4007,2725,68.0,1,3,0,11,7,16,1,0,0,2,41
301,서울특별시 은평구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
