,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy
426,426,서울특별시 영등포구 신길동,영등포구,신길동,3.33,1.25,0.0,1.7,1.73,3.5,0.43,0.0,0.0,0.0,11.95,1661.78,1529.57,1382.0,5840,3922,67.2,1,1,0,8,13,28,1,0,0,0,52,신촌동,종암동,장지동,37.568134,126.946792,37.597405,127.035032,37.478077,127.133269
427,427,서울특별시 영등포구 대림동,영등포구,대림동,0.0,1.25,0.0,1.7,2.0,2.75,0.0,0.0,0.0,0.0,7.7,0.0,1531.5,1379.0,5840,3922,67.2,0,1,0,8,15,22,0,0,0,0,46,내발산동,이태원동,석관동,37.552616,126.835730,37.536700,126.992151,37.608823,127.060712
428,428,서울특별시 영등포구 양평동,영등포구,양평동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
429,429,서울특별시 동작구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,양평동,,,,37.522602,126.881344,,
430,430,서울특별시 동작구 노량진동,동작구,노량진동,3.33,1.25,3.33,1.7,2.13,2.12,0.43,0.0,0.0,0.0,14.31,0.0,1583.29,1453.29,3100,2090,67.4,1,1,1,8,16,17,1,0,0,0,45,안암동5가,신도림동,황학동,37.586083,127.029493,37.509454,126.880425,37.567940,127.020367
431,431,서울특별시 동작구 상도동,동작구,상도동,3.33,1.25,0.0,2.77,2.27,3.5,1.3,0.0,0.0,0.0,14.42,1756.14,1584.78,1465.5,3100,2090,67.4,1,1,0,13,17,28,3,0,0,0,63,영등포동,노량진동,안암동5가,37.513448,126.907724,37.510162,126.940418,37.586083,127.029493
432,432,서울특별시 동작구 상도1동,동작구,상도1동,0.0,0.0,0.0,0.85,0.67,0.75,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,3100,2090,67.4,0,0,0,4,5,6,0,0,0,0,15,능동,관철동,청진동,37.553729,127.082381,37.569182,126.986053,37.571886,126.980676
433,433,서울특별시 동작구 본동,동작구,본동,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,3100,2090,67.4,0,0,0,0,3,2,0,0,0,0,5,한강로1가,금호동1가,관훈동,37.534384,126.973765,37.554697,127.023412,37.574336,126.984857
434,434,서울특별시 동작구 흑석동,동작구,흑석동,3.33,1.25,0.0,1.28,1.07,0.75,0.43,0.0,0.0,0.0,8.11,0.0,1668.14,1528.14,3100,2090,67.4,1,1,0,6,8,6,1,0,0,0,23,수서동,오류동,정릉동,37.485767,127.098137,37.494129,126.840746,37.608442,127.008288
435,435,서울특별시 동작구 동작동,동작구,동작동,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3100,2090,67.4,0,0,0,0,1,2,0,0,0,0,3,내자동,종로4가,이화동,37.575641,126.971177,37.570618,126.998135,37.577066,127.006358
436,436,서울특별시 동작구 사당동,동작구,사당동,3.33,2.5,3.33,4.04,1.87,3.75,1.3,0.0,10.0,0.0,30.13,0.0,1581.5,1441.78,3100,2090,67.4,1,2,1,19,14,30,3,0,1,0,71,마곡동,잠실동,반포동,37.566092,126.830395,37.506967,127.083673,37.502816,127.010493
437,437,서울특별시 동작구 대방동,동작구,대방동,0.0,0.0,3.33,1.49,0.53,1.38,0.0,0.0,0.0,0.0,6.73,1728.57,1552.57,1422.57,3100,2090,67.4,0,0,1,7,4,11,0,0,0,0,23,명동2가,개포동,동선동1가,37.562880,126.984505,37.478260,127.052024,37.592065,127.018260
438,438,서울특별시 동작구 신대방동,동작구,신대방동,0.0,1.25,0.0,0.85,1.87,1.12,0.43,0.0,0.0,0.0,5.53,1865.0,1595.0,1475.0,3100,2090,67.4,0,1,0,4,14,9,1,0,0,0,29,삼전동,석촌동,돈의동,37.502724,127.092352,37.502699,127.102321,37.572085,126.990736
439,439,서울특별시 관악구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
440,440,서울특별시 관악구 봉천동,관악구,봉천동,0.0,3.75,10.0,8.3,6.8,8.38,2.17,5.0,0.0,0.0,44.4,1867.76,1582.49,1453.1,5026,3653,72.7,0,3,3,39,51,67,5,1,0,0,169,구로동,신림동,상계동,37.492900,126.886427,37.476412,126.925691,37.667100,127.072189
441,441,서울특별시 관악구 신림동,관악구,신림동,3.33,2.5,3.33,8.51,10.0,8.88,1.74,5.0,0.0,0.0,43.29,1739.71,1584.45,1444.22,5026,3653,72.7,1,2,1,40,75,71,4,1,0,0,195,상계동,화곡동,문정동,37.667100,127.072189,37.538358,126.847336,37.486581,127.127495
442,442,서울특별시 관악구 남현동,관악구,남현동,0.0,1.25,0.0,1.28,0.53,0.75,0.43,0.0,0.0,0.0,4.24,0.0,1586.14,1446.14,5026,3653,72.7,0,1,0,6,4,6,1,0,0,0,18,일원동,숭인동,노고산동,37.491326,127.083799,37.575979,127.018802,37.554402,126.938556
443,443,서울특별시 서초구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
444,444,서울특별시 서초구 방배동,서초구,방배동,0.0,1.25,6.67,3.83,3.33,3.5,3.48,0.0,0.0,0.0,22.06,1917.6,1657.55,1532.23,4726,3183,67.4,0,1,2,18,25,28,8,0,0,0,82,구의동,천호동,신정동,37.544655,127.089493,37.543676,127.131748,37.544210,126.930866
445,445,서울특별시 서초구 양재동,서초구,양재동,6.67,1.25,3.33,4.47,1.2,2.62,0.87,0.0,0.0,0.0,20.41,1900.1,1634.0,1480.88,4726,3183,67.4,2,1,1,21,9,21,2,0,0,0,57,행당동,을지로6가,상암동,37.559076,127.035869,37.566868,127.006310,37.577131,126.893488
446,446,서울특별시 서초구 우면동,서초구,우면동,0.0,0.0,0.0,0.21,0.8,0.62,0.0,0.0,0.0,0.0,1.64,0.0,1566.07,1415.57,4726,3183,67.4,0,0,0,1,6,5,0,0,0,0,12,필동2가,양평동5가,명륜3가,37.558960,126.995427,37.538964,126.893422,37.588359,126.994739
447,447,서울특별시 서초구 원지동,서초구,원지동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,1502.29,1337.29,4726,3183,67.4,0,0,0,0,0,1,0,0,0,0,1,,,궁정동,,,,,37.584381,126.971489
448,448,서울특별시 서초구 잠원동,서초구,잠원동,0.0,0.0,3.33,1.28,1.33,1.88,1.74,0.0,0.0,0.0,9.56,1797.0,1647.0,1527.0,4726,3183,67.4,0,0,1,6,10,15,4,0,0,0,36,망원동,영등포동4가,개봉동,37.556620,126.903976,37.517981,126.903506,37.494970,126.851409
449,449,서울특별시 서초구 반포동,서초구,반포동,0.0,1.25,6.67,3.19,1.73,2.25,3.04,0.0,10.0,0.0,28.13,1798.5,1622.5,1511.78,4726,3183,67.4,0,1,2,15,13,18,7,0,1,0,57,대치동,등촌동,서교동,37.501711,127.057851,37.551325,126.858411,37.553910,126.918985
450,450,서울특별시 서초구 서초동,서초구,서초동,10.0,1.25,3.33,7.87,6.53,6.0,8.7,0.0,10.0,0.0,53.68,1908.81,1704.1,1568.92,4726,3183,67.4,3,1,1,37,49,48,20,0,1,0,160,목동,논현동,봉천동,37.539776,126.869079,37.513093,127.031353,37.482717,126.949951
451,451,서울특별시 서초구 내곡동,서초구,내곡동,0.0,0.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0.51,1771.78,1638.57,1482.57,4726,3183,67.4,0,0,0,0,1,3,0,0,0,0,4,필운동,묘동,행촌동,37.577076,126.968848,37.572598,126.991715,37.574294,126.962469
452,452,서울특별시 서초구 염곡동,서초구,염곡동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4726,3183,67.4,0,0,0,0,1,0,0,0,0,0,1,청운동,체부동,도렴동,37.587111,126.969069,37.577645,126.970877,37.572445,126.975158
453,453,서울특별시 서초구 신원동,서초구,신원동,0.0,0.0,0.0,0.43,0.27,0.25,0.43,0.0,0.0,0.0,1.38,0.0,0.0,0.0,4726,3183,67.4,0,0,0,2,2,2,1,0,0,0,7,다동,당산동5가,옥수동,37.567577,126.981026,37.532856,126.899187,37.542764,127.014662
454,454,서울특별시 강남구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
455,455,서울특별시 강남구 역삼동,강남구,역삼동,6.67,3.75,10.0,10.0,6.4,10.0,10.0,0.0,10.0,5.0,71.82,1889.02,1715.88,1589.81,7513,5196,69.2,2,3,3,47,48,80,23,0,1,1,208,서초동,목동,논현동,37.488514,127.016222,37.539776,126.869079,37.513093,127.031353
456,456,서울특별시 강남구 개포동,강남구,개포동,0.0,1.25,0.0,3.19,0.8,1.38,0.0,0.0,0.0,0.0,6.62,2045.0,1801.07,1625.07,7513,5196,69.2,0,1,0,15,6,11,0,0,0,0,33,동선동1가,녹번동,충무로2가,37.592065,127.018260,37.605253,126.929107,37.561903,126.987942
457,457,서울특별시 강남구 청담동,강남구,청담동,3.33,0.0,6.67,1.28,2.13,2.5,2.61,0.0,0.0,0.0,18.52,2124.19,1882.71,1770.0,7513,5196,69.2,1,0,2,6,16,20,6,0,0,0,51,군자동,한강로3가,방이동,37.553878,127.073516,37.524659,126.963299,37.512017,127.116902
458,458,서울특별시 강남구 삼성동,강남구,삼성동,10.0,0.0,3.33,3.19,3.2,4.12,4.35,0.0,10.0,0.0,38.2,2111.97,1907.97,1775.09,7513,5196,69.2,3,0,1,15,24,33,10,0,1,0,87,신사동,신사동,미아동,37.595711,126.909195,37.595711,126.909195,37.621298,127.024902
459,459,서울특별시 강남구 대치동,강남구,대치동,3.33,0.0,6.67,5.96,3.33,4.38,4.35,0.0,0.0,0.0,28.01,2043.95,1864.62,1705.95,7513,5196,69.2,1,0,2,28,25,35,10,0,0,0,101,등촌동,서교동,창동,37.551325,126.858411,37.553910,126.918985,37.643440,127.039413
460,460,서울특별시 강남구 신사동,강남구,신사동,6.67,0.0,3.33,4.68,3.6,4.5,3.48,0.0,0.0,10.0,36.26,1946.26,1691.91,1542.12,7513,5196,69.2,2,0,1,22,27,36,8,0,0,2,98,신사동,미아동,여의도동,37.595711,126.909195,37.621298,127.024902,37.524371,126.925958
461,461,서울특별시 강남구 논현동,강남구,논현동,10.0,1.25,10.0,5.32,4.53,6.12,3.91,5.0,0.0,0.0,46.14,2074.86,1874.5,1725.22,7513,5196,69.2,3,1,3,25,34,49,9,1,0,0,125,봉천동,구로동,신림동,37.482717,126.949951,37.492900,126.886427,37.476412,126.925691
462,462,서울특별시 강남구 압구정동,강남구,압구정동,0.0,0.0,0.0,0.0,0.27,0.88,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,7513,5196,69.2,0,0,0,0,2,7,0,0,0,0,9,서린동,영등포동7가,동선동3가,37.569668,126.979809,37.524619,126.906670,37.594108,127.020597
463,463,서울특별시 강남구 세곡동,강남구,세곡동,0.0,1.25,0.0,0.21,0.27,0.38,0.0,0.0,0.0,0.0,2.1,0.0,1557.5,1414.0,7513,5196,69.2,0,1,0,1,2,3,0,0,0,0,7,용산동2가,충정로3가,북아현동,37.544184,126.985110,37.562611,126.961351,37.561666,126.956170
464,464,서울특별시 강남구 자곡동,강남구,자곡동,0.0,0.0,0.0,0.0,0.53,0.75,0.0,0.0,0.0,0.0,1.28,0.0,1592.22,1445.93,7513,5196,69.2,0,0,0,0,4,6,0,0,0,0,10,충무로5가,금호동4가,성북동,37.562923,126.999921,37.547468,127.020060,37.594567,126.997514
465,465,서울특별시 강남구 율현동,강남구,율현동,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,7513,5196,69.2,0,0,0,0,1,1,0,0,0,0,2,누하동,을지로4가,안암동3가,37.579423,126.968521,37.566587,126.998139,37.583915,127.023280
466,466,서울특별시 강남구 일원동,강남구,일원동,0.0,1.25,0.0,0.85,1.33,0.75,0.0,0.0,0.0,0.0,4.18,2099.0,1763.28,1594.0,7513,5196,69.2,0,1,0,4,10,6,0,0,0,0,21,숭인동,노고산동,종로3가,37.575979,127.018802,37.554402,126.938556,37.570337,126.992072
467,467,서울특별시 강남구 수서동,강남구,수서동,0.0,1.25,3.33,1.49,0.67,0.5,0.87,0.0,0.0,0.0,8.11,1963.71,1633.71,1463.71,7513,5196,69.2,0,1,1,7,5,4,2,0,0,0,20,오류동,정릉동,도봉동,37.494129,126.840746,37.608442,127.008288,37.678103,127.043249
468,468,서울특별시 강남구 도곡동,강남구,도곡동,0.0,0.0,3.33,2.34,1.73,1.62,1.3,0.0,0.0,0.0,10.34,1884.4,1698.28,1548.71,7513,5196,69.2,0,0,1,11,13,13,3,0,0,0,41,양평동3가,망우동,잠원동,37.528148,126.889731,37.596678,127.100419,37.513667,127.016166
469,469,서울특별시 송파구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
470,470,서울특별시 송파구 잠실동,송파구,잠실동,3.33,10.0,3.33,4.47,2.27,4.12,1.3,0.0,0.0,0.0,28.83,1744.5,1538.14,1400.14,5807,4051,69.8,1,8,1,21,17,33,3,0,0,0,84,반포동,대치동,등촌동,37.502816,127.010493,37.501711,127.057851,37.551325,126.858411
471,471,서울특별시 송파구 신천동,송파구,신천동,3.33,3.75,0.0,2.55,1.33,0.5,1.74,5.0,0.0,0.0,18.21,0.0,0.0,0.0,5807,4051,69.8,1,3,0,12,10,4,4,1,0,0,35,수유동,방화동,화양동,37.639388,127.017183,37.569138,126.812192,37.544427,127.070047
472,472,서울특별시 송파구 풍납동,송파구,풍납동,0.0,0.0,0.0,0.85,0.4,1.25,0.0,0.0,0.0,0.0,2.5,0.0,1799.0,1629.0,5807,4051,69.8,0,0,0,4,3,10,0,0,0,0,17,양평동4가,충무로1가,보광동,37.537079,126.896260,37.561279,126.983430,37.528858,126.999766
473,473,서울특별시 송파구 송파동,송파구,송파동,3.33,1.25,3.33,1.7,1.07,1.5,1.3,0.0,0.0,0.0,13.49,1707.0,1573.07,1432.72,5807,4051,69.8,1,1,1,8,8,12,3,0,0,0,34,쌍문동,시흥동,진관동,37.652731,127.028710,37.453325,126.906222,37.644355,126.936524
474,474,서울특별시 송파구 석촌동,송파구,석촌동,0.0,0.0,0.0,2.34,1.07,1.62,0.43,0.0,0.0,0.0,5.47,1747.0,1561.69,1422.83,5807,4051,69.8,0,0,0,11,8,13,1,0,0,0,33,돈의동,성수동1가,하월곡동,37.572085,126.990736,37.544661,127.046772,37.605662,127.035753
475,475,서울특별시 송파구 삼전동,송파구,삼전동,0.0,1.25,0.0,1.49,0.93,1.38,0.43,0.0,0.0,0.0,5.48,1747.0,1541.67,1403.67,5807,4051,69.8,0,1,0,7,7,11,1,0,0,0,27,석촌동,돈의동,성수동1가,37.502699,127.102321,37.572085,126.990736,37.544661,127.046772
476,476,서울특별시 송파구 가락동,송파구,가락동,3.33,0.0,0.0,2.98,2.0,2.25,1.74,0.0,0.0,0.0,12.3,1852.72,1615.57,1486.04,5807,4051,69.8,1,0,0,14,15,18,4,0,0,0,52,신길동,신촌동,종암동,37.507088,126.913103,37.568134,126.946792,37.597405,127.035032
477,477,서울특별시 송파구 문정동,송파구,문정동,0.0,5.0,6.67,4.47,3.2,3.25,2.61,0.0,10.0,5.0,40.19,1778.0,1578.0,1438.0,5807,4051,69.8,0,4,2,21,24,26,6,0,1,1,85,가산동,성내동,삼성동,37.477598,126.888291,37.531338,127.129174,37.512792,127.053085
478,478,서울특별시 송파구 장지동,송파구,장지동,3.33,1.25,3.33,1.7,0.4,1.0,0.43,0.0,0.0,0.0,11.45,1769.33,1576.88,1431.62,5807,4051,69.8,1,1,1,8,3,8,1,0,0,0,23,홍제동,이문동,길동,37.588734,126.946107,37.598851,127.062465,37.539123,127.143163
479,479,서울특별시 송파구 방이동,송파구,방이동,0.0,1.25,6.67,2.77,2.27,3.25,2.17,0.0,0.0,0.0,18.37,1760.0,1615.19,1465.67,5807,4051,69.8,0,1,2,13,17,26,5,0,0,0,64,신천동,수유동,방화동,37.517302,127.104967,37.639388,127.017183,37.569138,126.812192
480,480,서울특별시 송파구 오금동,송파구,오금동,0.0,1.25,0.0,1.91,1.2,0.88,0.43,0.0,0.0,0.0,5.67,1889.0,1582.24,1462.62,5807,4051,69.8,0,1,0,9,9,7,1,0,0,0,27,하계동,신대방동,삼전동,37.636890,127.073145,37.492678,126.917721,37.502724,127.092352
481,481,서울특별시 송파구 거여동,송파구,거여동,0.0,0.0,3.33,0.85,0.8,0.88,0.0,0.0,0.0,0.0,5.86,0.0,1592.0,1441.28,5807,4051,69.8,0,0,1,4,6,7,0,0,0,0,18,둔촌동,순화동,신설동,37.531157,127.142891,37.562471,126.970566,37.575204,127.026023
482,482,서울특별시 송파구 마천동,송파구,마천동,0.0,1.25,0.0,0.64,0.8,0.62,0.0,0.0,0.0,0.0,3.31,0.0,1542.64,1394.57,5807,4051,69.8,0,1,0,3,6,5,0,0,0,0,15,용답동,후암동,이촌동,37.564354,127.052795,37.549171,126.978938,37.524133,126.961987
483,483,서울특별시 강동구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,양평동,,,,,37.522602,126.881344
484,484,서울특별시 강동구 명일동,강동구,명일동,0.0,1.25,3.33,1.28,1.33,1.12,0.87,0.0,0.0,0.0,9.19,1899.0,1649.0,1488.0,3919,2789,71.2,0,1,1,6,10,9,2,0,0,0,29,명륜2가,고척동,염창동,37.584521,126.998638,37.503560,126.855829,37.551366,126.871300
485,485,서울특별시 강동구 고덕동,강동구,고덕동,0.0,0.0,0.0,0.43,0.53,0.38,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,3919,2789,71.2,0,0,0,2,4,3,0,0,0,0,9,연건동,자곡동,충무로5가,37.577500,127.000903,37.476796,127.100387,37.562923,126.999921
486,486,서울특별시 강동구 상일동,강동구,상일동,3.33,1.25,0.0,1.06,0.4,0.5,0.43,0.0,0.0,0.0,6.98,0.0,1581.71,1404.71,3919,2789,71.2,1,1,0,5,3,4,1,0,0,0,15,공덕동,광장동,대방동,37.548828,126.959006,37.546992,127.103926,37.504791,126.927862
487,487,서울특별시 강동구 길동,강동구,길동,0.0,0.0,3.33,3.19,1.73,1.62,0.87,0.0,0.0,0.0,10.75,2268.0,1993.0,1797.0,3919,2789,71.2,0,0,1,15,13,13,2,0,0,0,44,공항동,동자동,대조동,37.558805,126.813297,37.551535,126.974137,37.612276,126.922850
488,488,서울특별시 강동구 둔촌동,강동구,둔촌동,3.33,0.0,0.0,0.85,0.67,0.88,0.0,0.0,0.0,0.0,5.73,1887.07,1637.07,1487.07,3919,2789,71.2,1,0,0,4,5,7,0,0,0,0,17,순화동,신설동,오금동,37.562471,126.970566,37.575204,127.026023,37.503984,127.135124
489,489,서울특별시 강동구 암사동,강동구,암사동,0.0,1.25,0.0,1.06,1.73,1.75,0.43,0.0,0.0,0.0,6.23,1912.07,1643.38,1482.62,3919,2789,71.2,0,1,0,5,13,14,1,0,0,0,34,가양동,하왕십리동,동숭동,37.568238,126.845059,37.562462,127.029586,37.581654,127.005083
490,490,서울특별시 강동구 성내동,강동구,성내동,3.33,1.25,10.0,2.55,2.67,3.0,1.74,5.0,10.0,0.0,39.54,1796.0,1603.75,1467.96,3919,2789,71.2,1,1,3,12,20,24,4,1,1,0,67,삼성동,신사동,신사동,37.512792,127.053085,37.595711,126.909195,37.595711,126.909195
491,491,서울특별시 강동구 천호동,강동구,천호동,3.33,1.25,0.0,4.68,2.93,3.12,0.87,0.0,0.0,5.0,21.19,0.0,1628.5,1483.0,3919,2789,71.2,1,1,0,22,22,25,2,0,0,1,74,신정동,신정동,독산동,37.544210,126.930866,37.544210,126.930866,37.469371,126.901246
492,492,서울특별시 강동구 강일동,강동구,강일동,0.0,1.25,0.0,0.64,0.53,0.62,0.0,0.0,0.0,0.0,3.05,0.0,1628.0,1498.0,3919,2789,71.2,0,1,0,3,4,5,0,0,0,0,13,아현동,신수동,청량리동,37.555483,126.955998,37.547351,126.937074,37.586643,127.044621
